unit_id,root,path,file_count,row_count,partition_status,scan_statuses
results/source_private_arc_challenge_hidden_query_mlp_cache_connector_gate_20260502_tinyllama_disagreement,results,results/source_private_arc_challenge_hidden_query_mlp_cache_connector_gate_20260502_tinyllama_disagreement,5,5,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level', 'npz_file_level']"
results/source_private_arc_challenge_innovation_defer_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n64_2b,results,results/source_private_arc_challenge_innovation_defer_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n64_2b,6,6,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_innovation_defer_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n64_2b_ridge01,results,results/source_private_arc_challenge_innovation_defer_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n64_2b_ridge01,6,6,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_llama8b_disagreement_source_scout_20260502,results,results/source_private_arc_challenge_llama8b_disagreement_source_scout_20260502,6,6,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_llama8b_mps_eager_smoke_20260502,results,results/source_private_arc_challenge_llama8b_mps_eager_smoke_20260502,6,6,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_receiver_headroom_gate_20260502,results,results/source_private_arc_challenge_receiver_headroom_gate_20260502,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_residual_syndrome_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n32_2b,results,results/source_private_arc_challenge_residual_syndrome_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n32_2b,6,6,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_residual_syndrome_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n32_2b_syndrome6,results,results/source_private_arc_challenge_residual_syndrome_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n32_2b_syndrome6,6,6,named_dev_gate_no_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_id_shuffle_test,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_id_shuffle_test,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_id_shuffle_validation,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_id_shuffle_validation,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_id_shuffle_validation_smoke,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_id_shuffle_validation_smoke,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_relative_test,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_relative_test,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_relative_validation,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_relative_validation,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_relative_validation_smoke,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_relative_validation_smoke,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_value_shuffle_test,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_value_shuffle_test,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_value_shuffle_validation,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_value_shuffle_validation,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_value_shuffle_validation_smoke,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_anchor_value_shuffle_validation_smoke,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_bge_test,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_bge_test,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_bge_validation,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_bge_validation,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_hashed_test,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_hashed_test,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_hashed_validation,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_hashed_validation,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_random_anchors_test,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_random_anchors_test,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_random_anchors_validation,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_random_anchors_validation,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_seed_stability_20260501_qwen05_random_anchors_validation_smoke,results,results/source_private_arc_challenge_seed_stability_20260501_qwen05_random_anchors_validation_smoke,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_soft_prefix_resonance_gate_20260504_tinyllama_to_qwen3_disagreement_n8_cached_score,results,results/source_private_arc_challenge_soft_prefix_resonance_gate_20260504_tinyllama_to_qwen3_disagreement_n8_cached_score,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_soft_prefix_resonance_gate_20260504_tinyllama_to_qwen3_disagreement_n8_hidden_public_innovation,results,results/source_private_arc_challenge_soft_prefix_resonance_gate_20260504_tinyllama_to_qwen3_disagreement_n8_hidden_public_innovation,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_soft_prefix_resonance_gate_20260504_tinyllama_to_qwen3_disagreement_n8_hidden_public_innovation_contrastive,results,results/source_private_arc_challenge_soft_prefix_resonance_gate_20260504_tinyllama_to_qwen3_disagreement_n8_hidden_public_innovation_contrastive,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_family_cache_falsification_20260502_phi3_cpu,results,results/source_private_arc_challenge_source_family_cache_falsification_20260502_phi3_cpu,9,9,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_family_cache_falsification_20260502_phi3_cpu_budget8_10seed_b2000,results,results/source_private_arc_challenge_source_family_cache_falsification_20260502_phi3_cpu_budget8_10seed_b2000,7,7,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_family_cache_falsification_20260502_qwen15_cpu,results,results/source_private_arc_challenge_source_family_cache_falsification_20260502_qwen15_cpu,9,9,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_family_cache_falsification_20260502_tinyllama_cpu,results,results/source_private_arc_challenge_source_family_cache_falsification_20260502_tinyllama_cpu,9,9,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_family_router_diagnostic_20260502,results,results/source_private_arc_challenge_source_family_router_diagnostic_20260502,4,4,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_latent_endpoint_gate_20260501_qwen05_bge_absolute_validation_smoke,results,results/source_private_arc_challenge_source_latent_endpoint_gate_20260501_qwen05_bge_absolute_validation_smoke,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_latent_endpoint_gate_20260501_qwen05_bge_validation,results,results/source_private_arc_challenge_source_latent_endpoint_gate_20260501_qwen05_bge_validation,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_latent_endpoint_gate_20260501_qwen05_bge_validation_smoke,results,results/source_private_arc_challenge_source_latent_endpoint_gate_20260501_qwen05_bge_validation_smoke,3,3,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_source_score_router_gate_20260502,results,results/source_private_arc_challenge_source_score_router_gate_20260502,8,8,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_sparse_query_cache_bottleneck_gate_20260502_qwen15_disagreement_n32_n64_budget8,results,results/source_private_arc_challenge_sparse_query_cache_bottleneck_gate_20260502_qwen15_disagreement_n32_n64_budget8,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_sparse_query_cache_bottleneck_gate_20260502_tinyllama_disagreement,results,results/source_private_arc_challenge_sparse_query_cache_bottleneck_gate_20260502_tinyllama_disagreement,4,4,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_pca_top2q3,results,results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_pca_top2q3,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_pca_top4q4_noresid,results,results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_pca_top4q4_noresid,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_target_aligned_top2q3,results,results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_target_aligned_top2q3,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_target_aligned_top8q8_noresid,results,results/source_private_arc_challenge_sparse_resonance_packet_gate_20260504_tinyllama_to_qwen3_disagreement_n8_target_aligned_top8q8_noresid,9,9,named_dev_gate_no_confirm,"['large_csv_file_level', 'large_json_file_level', 'large_jsonl_file_level']"
results/source_private_arc_challenge_systems_trace_20260501,results,results/source_private_arc_challenge_systems_trace_20260501,3,3,no_named_partition_detected,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_arc_challenge_transport_common_basis_gate_20260502_tinyllama_disagreement,results,results/source_private_arc_challenge_transport_common_basis_gate_20260502_tinyllama_disagreement,3,3,prior_eval_rows_present_no_clean_confirm,"['large_csv_file_level', 'large_json_file_level']"
results/source_private_arc_conditional_innovation_packet_gate_20260503_qwen05_qwen3_validation,results,results/source_private_arc_conditional_innovation_packet_gate_20260503_qwen05_qwen3_validation,2,2,prior_eval_rows_present_no_clean_confirm,"['large_json_file_level', 'large_jsonl_file_level']"
